"mm_rec",2,3,"CPU"
"mm_rec",4,3,"CPU"
"mm_rec",8,3,"CPU"
"mm_rec",16,3,"CPU"
"mm_rec",32,3,"CPU"
"mm_rec",64,3,"CPU"
"mm_rec",128,3,"CPU"
"mm_rec",256,3,"CPU"
"mm_rec",512,3,"CPU"
"mm_rec",1024,3,"CPU"
"mm_rec",2048,3,"CPU"
"mm_rec",4096,3,"CPU"
"mm_rec",2,3,"GPU"
"mm_rec",4,3,"GPU"
"mm_rec",8,3,"GPU"
"mm_rec",16,3,"GPU"
"mm_rec",32,3,"GPU"
"mm_rec",64,3,"GPU"
"mm_rec",128,3,"GPU"
"mm_rec",256,3,"GPU"
"mm_rec",512,3,"GPU"
"mm_rec",1024,3,"GPU"
"mm_rec",2048,3,"GPU"
"mm_rec",4096,3,"GPU"
